X;Y;osm_id;type;name;operator;emergency;wheelchair;opening_hours;ref_finess;type_finess;ref_naf;capacity;for_public;ref_siret;phone;com_insee;com_nom
5.1081056;45.5361026004082;node/1364793846;doctors;cabinet médecin général;;no;yes;"Mo-Tu 08:00-11:00,16:00-19:00; Th-Fr 08:00-11:00, 16:00-19:00; Sa 08:00-11:00";;;;;;;+33 4 74 59 16 60;38081;Charantonnay
4.8542083;45.7260815003828;node/1364923486;pharmacy;Pharmacie Panisset;;;yes;;690014121;;;;;51104644300020;;69259;Vénissieux
4.8448324;45.7505966003794;node/1383283903;pharmacy;Pharmacie Saint-Louis;;;yes;"Mo 14:00-19:30, Tu-Sa 08:45-12:30, Tu-Fr 14:00-19:45";690021555;;;;;49030568700017;+33 4 78 72 36 79;69123;Lyon
4.8722456;45.7239343003831;node/1385071343;pharmacy;Pharmacie Ferry;;;yes;;690014154;;;;;44457155800014;+33 4 78 76 65 65;69259;Vénissieux
4.9167753;45.7374612003812;node/1395813269;pharmacy;Pharmacie de l'Église;;;;;690008222;;;;;;;69029;Bron
4.8324066;45.8654741003628;node/1412912878;pharmacy;Pharmacie des 2 Rives;;;;;690007570;;;;;;+33 4 78 91 45 09;69003;Albigny-sur-Saône
4.8396891;45.8751296003614;node/1417846036;pharmacy;Pharmacie de la Poste;;;;;690011135;;;;;;+33 4 78 91 33 33;69143;Neuville-sur-Saône
4.8394754;45.8771180003611;node/1417846059;pharmacy;Grande Pharmacie du Val de Saône;;;;;690011184;;;;;;+33 4 78 91 30 40;69143;Neuville-sur-Saône
4.8390564;45.8772245003611;node/1417846061;pharmacy;Pharmacie Principale;;;;;690011150;;;;;;+33 4 78 91 30 34;69143;Neuville-sur-Saône
4.8781545;45.7671144003771;node/1421793682;pharmacy;Pharmacie Attal;;;yes;;690015334;;;;;;+33 4 78 84 68 36;69266;Villeurbanne
4.8800965;45.7692960003768;node/1422045221;pharmacy;Pharmacie Bailly David;;;no;;690014832;;;;;;+33 4 78 84 87 86;69266;Villeurbanne
4.8804263;45.7662341003772;node/1422869421;pharmacy;Pharmacie du Théatre;;;yes;;690015235;;;;;;+33 4 78 84 60 73;69266;Villeurbanne
4.8773013;45.7696868003767;node/1428972239;pharmacy;Pharmacie du Centre;;;yes;"Mo-Fr 08:30-12:30,13:30-19:30";690014816;;;;;;+33 4 78 84 46 79;69266;Villeurbanne
4.8735369;45.7707282003765;node/1433939653;pharmacy;Pharmacie République;;;yes;"Mo-Fr 08:30-12:30, 14:00-19:30; Sa 08:30-12:30";690014782;;;;;;+33 4 78 93 51 51;69266;Villeurbanne
4.9985814;45.5863659004017;node/1491389233;pharmacy;Pharmacie Bauche Tarpin;;;;;380009670;;;;;;;38408;Saint-Just-Chaleyssin
5.1110185;45.6325043003956;node/1517782493;pharmacy;Pharmacie Pascal Badin;;;;;380010405;;;;;;;38449;Saint-Quentin-Fallavier
4.7904927;45.7473264003798;node/1527541245;pharmacy;Pharmacie Charcot;;;;;690012166;;;;;;+33 4 78 59 29 51;69202;Sainte-Foy-lès-Lyon
4.8004155;45.7501544003795;node/1527541291;pharmacy;Pharmacie des Bruyères;;;;;690012323;;;;;;+33 4 78 25 22 84;69202;Sainte-Foy-lès-Lyon
4.791798;45.7657986003772;node/1538874573;pharmacy;Pharmacie des Deux Amants;;;;;690022686;;;;;52759722300017;+33 4 78 36 02 36;69123;Lyon
4.827309;45.7794528003753;node/1555288674;pharmacy;Pharmacie des Canuts;;;;;690020003;620;4773Z;;;49828346400010;+33 4 78 29 87 47;69123;Lyon
5.2527043;45.7272902003827;node/1561940350;nursing_home;Résidence Jeanne de Chantal;;;;;380781682;500;;94;senior;263 800 096 00012;+33 4 74 90 70 07;38138;Crémieu
5.2517011;45.7238612003831;node/1561940371;pharmacy;Pharmacie des Halles;;;;;380004507;;;;;;;38138;Crémieu
5.0000988;45.8351269003673;node/1562157917;pharmacy;Pharmacie de Beynost;;;;;010002822;;;;;;+33 4 72 25 81 79;01043;Beynost
4.7964549;45.7566175003785;node/1576765210;pharmacy;Pharmacie du Point du Jour;;;;;690020284;;;;;35191273800025;;69123;Lyon
4.8298511;45.7982183003726;node/1585014854;pharmacy;Pharmacie de l'Ile Barbe;;;;08:30-19:00;690022553;;;;;38933653800035;+33 4 78 83 99 40;69123;Lyon
4.7258458;45.7572340003785;node/1586934058;pharmacy;Pharmacie de Saint-Genis;;;;;690012554;;;;;;;69205;Saint-Genis-les-Ollières
4.7662198;45.7512438003793;node/1587042993;pharmacy;Pharmacie d'Alaï;;;;;690026299;;;;;;+33 4 78 34 25 56;69244;Tassin-la-Demi-Lune
4.8392352;45.7819784003749;node/1597628517;pharmacy;Pharmacie du Clos Bissardon;;;;;690008933;;;;;52806735800010;+33 4 78 29 40 29;69034;Caluire-et-Cuire
4.8509651;45.7569609003785;node/1600251556;doctors;Cabinet Infirmier Lyonnais;;;;;;;;;;;;69123;Lyon
4.5360938;45.9464063003507;node/1675117699;pharmacy;Pharmacie de Ternand;;;;"Mo 14:30-19:30; Tu-Fr 08:30-19:30; Sa 08:30-12:30";690013123;;;;;;+33474713000;69245;Ternand
4.917266;45.7340174003817;node/1678997002;pharmacy;Pharmacie Chamoux;;;;;690008370;;;;;;;69029;Bron
4.8541071;45.7488652003796;node/1683846890;hospital;Clinique dentaire et d'orthodontie mutualiste;;no;;;;;;;;;;69123;Lyon
4.4585941;45.6346792003953;node/1690312398;hospital;Hôpital local de Saint-Symphorien-sur-Coise;;no;;;690000039;106;;;;;;69238;Saint-Symphorien-sur-Coise
4.8349223;45.7777429003756;node/1700610839;pharmacy;Pharmacie de la Place Bertone;;;;;690020052;;;;;;+33 4 78 28 73 62;69123;Lyon
4.7515489;45.8090468003711;node/1702061193;pharmacy;Pharmacie Mathiot;;;;;690009535;;;;;;;69072;Dardilly
4.7789897;45.775009400376;node/1705376952;pharmacy;Pharmacie de l'Église;;;;;690009667;;;;;;+33 4 78 33 59 54;69081;Écully
4.7928718;45.6942354003872;node/1710124876;pharmacy;Pharmacie des Tilleuls;;;;;690012505;;;;;;;69204;Saint-Genis-Laval
4.8842537;45.7646293003774;node/1719301875;pharmacy;Daïen;;;yes;;690015250;;;;;;+33 4 78 68 22 43;69266;Villeurbanne
4.767988;45.8198697003695;node/1720086922;pharmacy;Pharmacie Allouche Rigaud Bricon;;;;;690009501;;;;;;;69116;Limonest
4.8854779;45.760671900378;node/1744711584;pharmacy;Pharmacie Campredon Rémi;;;;;690015516;;;;;;+33 4 78 84 91 65;69266;Villeurbanne
4.8745541;45.7769770003757;node/1745912915;pharmacy;Pharmacie des Arts;;;yes;"Mo-Fr 09:00-19:00; Sa 09:00-13:00";690014733;;;;;;+33 4 72 82 00 23;69266;Villeurbanne
4.5910089;45.8060983003715;node/1751122304;hospital;La Poyère;;;;;;;;;;;;69171;Sain-Bel
4.858889;45.753720100379;node/1752315938;pharmacy;Pharmacie de LYON;;;yes;Mo-Fr 08:30-19:30;690021407;;;;;48853964400028;+33 4 78 72 33 49;69123;Lyon
4.9084036;45.7647656003774;node/1759709889;pharmacy;Pharmacie du Métro;;;;;690014923;;;;;;+33 4 72 37 09 63;69266;Villeurbanne
4.6120897;45.7897445003738;node/1765776943;pharmacy;Pharmacie Saint-Pierre;;;;;690012752;;;;;;;69231;Saint-Pierre-la-Palud
4.7185563;45.659004700392;node/1773520073;pharmacy;Pharmacie Gervais;;;;;690011200;;;;;;;69148;Orliénas
4.8238483;45.7916103003736;node/1779022650;pharmacy;Pharmacie de la Saône;;;;;690008602;;;;;;+33 4 78 29 35 00;69034;Caluire-et-Cuire
4.8293313;45.753514300379;node/1790686107;pharmacy;Pharmacie Khalatbari;;;;Mo-Sa 09:00-19:00;690018817;;;;;;+33 4 78 37 10 67;69123;Lyon
4.8294666;45.774876600376;node/1797690563;pharmacy;Pharmacie du Marché;;;yes;"Tu-Su 08:45-12:00,14:30-19:00; Mo 14:30-19:00";690020102;;;;;;+33 4 78 28 03 12;69123;Lyon
4.8321327;45.7753724003759;node/1797691223;pharmacy;Grande Pharmacie de la Place;;;yes;"Mo-Fr 08:30-19:30; Sa 08:30-19:00";690019872;;;;;;+33478282807;69123;Lyon
4.9673686;45.7716849003764;node/1798245107;pharmacy;Pharmacie du Mollard;;;;;690015987;;;;;;;69275;Décines-Charpieu
4.7178943;45.6597899003919;node/1816733878;doctors;;;;;;;;;;;;;69148;Orliénas
4.7177528;45.6597882003919;node/1816733900;dentist;;;;;;;;;;;;;69148;Orliénas
4.899845;45.760298900378;node/1820464374;pharmacy;Pharmacie Vieux-Marandet;;;;;690015201;;;;;;+33 4 78 53 26 48;69266;Villeurbanne
4.8315618;45.774803300376;node/1823027272;pharmacy;Pharmacie de la croix rousse;;;;"Mo-Sa 08:45-12:30,14:00-19:00";690019856;;;;;45287861400018;+33 4 78 28 30 28;69123;Lyon
4.9395624;45.7684214003769;node/1831953973;pharmacy;Pharmacie Mourlon;;;;;690015904;;;;;;;69275;Décines-Charpieu
4.7322138;45.9959620003431;node/1856004565;pharmacy;Pharmacie du Garet;;;;;690014287;;;;;;;69264;Villefranche-sur-Saône
4.7719082;45.8385443003668;node/1862734949;doctors;Beauverd Claude;;;;;;;;;;;;69116;Limonest
4.8211644;45.9931981003435;node/1871344675;pharmacy;Pharmacie Schindele;;;;;010002467;;;;;;;01021;Ars-sur-Formans
4.8329484;45.7644460003775;node/1874833136;pharmacy;Boticinal Grande Pharmacie de Lyon Saint-Nizier;;;;Mo-Sa 08:00-20:00;690017900;;;;;84269838300028;+33478392408;69123;Lyon
5.0803834;45.5555967004057;node/1880835851;dentist;Cabinet dentaire;;;;;;;;;;;;38389;Saint-Georges-d'Espéranche
5.0788601;45.5552599004058;node/1880835894;doctors;Cabinet Médical;;;;;;;;;;;;38389;Saint-Georges-d'Espéranche
5.0788806;45.5553459004058;node/1880835903;pharmacy;Pharmacie Bordelier;Pharmacie Delpon;;;;380009506;620;;;;79769448600011;;38389;Saint-Georges-d'Espéranche
4.7141697;45.8359262003672;node/1904175475;pharmacy;Pharmacie de Dommartin;;;;;690023171;;;;;;;69076;Dommartin
5.1549401;45.6125475003983;node/1932446638;pharmacy;Pharmacie Saint-Bonnet;;;;"Mo-Sa 08:30-13:00,14:00-19:30";380012351;;;;;;;38553;Villefontaine
4.9641674;45.5165199004107;node/1932535216;pharmacy;Pharmacie Pillon;;;;;380005082;;;;;;;38157;Estrablin
4.5536168;45.7759078003758;node/1944730026;pharmacy;Pharmacie Lombard;;;;;690007984;;;;;;;69021;Bessenay
4.7404519;45.983815800345;node/1947694253;pharmacy;Pharmacie de Beligny;;;;;690014303;;;;;;;69264;Villefranche-sur-Saône
4.8300126;45.7689154003768;node/1975521480;pharmacy;Pharmacie Cueilleron;;;;Mo-Fr 08:45-20:00;690017934;;;;;;+33 4 78 28 63 90;69123;Lyon
4.8282739;45.7662567003772;node/1981632346;pharmacy;Grande Pharmacie Saint-Paul;;;;;690020367;;;;;41807169200010;+33 4 78 28 16 35;69123;Lyon
4.8281265;45.7683340003769;node/1981632348;pharmacy;Pharmacie Saint-Vincent;;;;"Mo-Fr 08:15-12:30,13:30-19:30, Sa 08:30-12:30,14:00-19:30";690017785;;;;;32802822000023;+33 4 78 28 06 15;69123;Lyon
4.7922134;45.7588492003782;node/2013826549;pharmacy;Pharmacie des Aqueducs;;;;;690020151;;;;;79204427300011;;69123;Lyon
4.8332116;45.7768234003757;node/2019554931;pharmacy;Pharmacie du Mail;;;;;690019971;620;4773Z;;;32855493600026;+33 4 78 28 20 56;69123;Lyon
4.832197;45.7761364003758;node/2019632290;pharmacy;Pharmacie des Lions;;;;;690019906;620;4773Z;;;49828346400010;+33 4 78 39 29 24;69123;Lyon
4.8426935;45.7559100003786;node/203963968;pharmacy;Pharmacie Jeantet;;;yes;Mo-Sa 08:00-19:30;690019351;;;;;45409511800013;+33 4 78 60 13 37;69123;Lyon
4.8424818;45.7552449003787;node/203963982;pharmacy;Pharmacie de la Guillotière;;;yes;"Mo-Fr 08:45-13:00,13:45-19:30, Sa 09:00-13:00,14:00-19:00";690021282;;;;;83850405800010;+33 4 78 72 32 04;69123;Lyon
4.7722795;45.7405497003808;node/205457304;hospital;La Maisonnée;;;;;690790472;109;;;;42462022700068;+33472162200;69089;Francheville
4.8581823;45.724735500383;node/2062871127;pharmacy;Pharmacie FOND;;;;;690014071;;;;;44335484000011;;69259;Vénissieux
4.7843938;45.7445072003802;node/206362345;pharmacy;Pharmacie de la Plaine;;;;;690012182;;;;;;+33 4 78 59 30 58;69202;Sainte-Foy-lès-Lyon
4.7762526;45.7580918003783;node/2073638294;pharmacy;Pharmacie Picard;;;yes;;690013016;;;;;;+33 4 78 34 16 77;69244;Tassin-la-Demi-Lune
4.8266996;45.7741738003761;node/2074304501;pharmacy;Pharmacie Moreau;;;;"Mo-Fr 08:30-12:30, Sa 08:30-13:00,14:00-19:00, Mo-Fr 14:00-19:30";690019807;;;;;45311847300017;+33 4 78 27 01 95;69123;Lyon
4.8328938;45.774734100376;node/2078674107;pharmacy;Pharmacie Du Gros Caillou;;;;"Mo-Fr 08:00-13:00, 13:30-19:00 ; Sa 09:00-12:30, 15:00-18:30";690019823;;;;;48216536200013;+33 4 78 28 46 82;69123;Lyon
4.8116416;45.7121977003848;node/2078776257;pharmacy;Pharmacie Bouvier;;;;"Mo-Fr 08:30-12:15, 14:00-19:30";690011234;;;;;;+33 4 78 51 09 87;69149;Oullins
4.9533257;45.6953033003871;node/2118084412;pharmacy;Pharmacie des Gravières;;;;;690017405;;;;;;;69290;Saint-Priest
4.716542;45.989947700344;node/2125972064;dentist;Docteur François Philippe;;;;;;;;;;;+33 4 74 65 35 68;69264;Villefranche-sur-Saône
4.6193494;45.5264843004095;node/2156077596;hospital;Hôpital du Gier;;no;;;420780678;;;;;;;42186;Rive-de-Gier
4.9033274;45.8182576003697;node/2180892136;pharmacy;Pharmacie Lafayette de l'Europe;;;;;690016787;;;;;;+33 4 78 88 60 51;69286;Rillieux-la-Pape
4.8419751;45.7544751003788;node/2181674851;clinic;Comité Départemental d'Hygiène Sociale;;;;;690018239;;;;;;+33472731276;69123;Lyon
4.8427077;45.7586846003783;node/2181746725;doctors;;;;;;;;;;;;;69123;Lyon
4.9462148;45.6876676003881;node/2198824166;pharmacy;Pharmacie de Saythe;;;;;690017173;;;;;;;69290;Saint-Priest
4.8442872;45.7506842003794;node/2205019190;doctors;Cabinet Médical;;;;;;;;;;;;69123;Lyon
4.9377646;45.6943547003872;node/2222151768;pharmacy;Pharmacie de l'Hôtel de Ville;;;;;690017157;;;;;;;69290;Saint-Priest
4.9552494;45.6923851003875;node/2231175579;pharmacy;Pharmacie Alain Fournier;;;;;690017256;;;;;;;69290;Saint-Priest
4.937446;45.6941682003872;node/2235130012;doctors;;;;;;690035332;;;;;;;69290;Saint-Priest
4.7156162;45.9765580003461;node/2242710144;doctors;Cabinet Médical du Martelet;;;;;;;;;;;;69115;Limas
4.8672588;45.7777909003755;node/2274000768;pharmacy;Pharmacie Condorcet;;;limited;;690014683;620;;;;;+33 4 78 89 67 05;69266;Villeurbanne
4.8299084;45.7855102003744;node/2291168898;pharmacy;Pharmacie Cretin;;;;;690008883;;;;;34364350800025;+33 4 78 30 75 80;69034;Caluire-et-Cuire
4.639887;45.6821174003889;node/2292355046;pharmacy;Pharmacie Tarlet;;;;;690013206;;;;;;;69249;Thurins
4.7780735;45.7734712003762;node/2292394456;pharmacy;Pharmacie du Val Vert;;;;;690009550;;;;;;+33 4 78 43 38 01;69081;Écully
4.8263701;45.7594761003781;node/2304469783;pharmacy;Pharmacie du Vieux-Lyon;;;;"Mo 14:30-19:00 ; Tu-Fr 09:00-12:00, 14:30-19:00 ; Sa 09:00-12:00";690020250;;;;;;+33 4 78 42 25 35;69123;Lyon
4.7855842;45.7570427003785;node/2311027206;pharmacy;Pharmacie de Ménival;;;;;690020334;;;;;;+33 4 78 25 09 16;69123;Lyon
4.8481729;45.753353400379;node/2322617258;dentist;Dentego;;;yes;Mo-Fr 09:00-19:00;;;;;;83537091700014;;69123;Lyon
5.2511984;45.724894800383;node/2333212817;pharmacy;Pharmacie du Cloître;;;;;380004473;;;;;;;38138;Crémieu
4.7724547;45.8251194003687;node/2356069902;clinic;;;;;;;;;;;;;69116;Limonest
4.7911578;45.9340324003526;node/2362588327;pharmacy;Pharmacie du Parlement;;;;;010005973;;;;;;;01427;Trévoux
4.7872182;45.6796948003892;node/2370539325;pharmacy;Pharmacie des Basses Barolles;;;;;690012406;;;;;;;69204;Saint-Genis-Laval
4.8583554;45.8032500003719;node/2389922008;pharmacy;Pharmacie Caluire 2;;;;;690008867;;;;;;+33 4 78 23 60 91;69034;Caluire-et-Cuire
4.8747277;45.5237885004098;node/2393883581;pharmacy;Pharmacie du Musée;;;;;380012070;;;;;;+33 4 74 85 01 00;38544;Vienne
4.8753517;45.5241339004098;node/2393883584;pharmacy;Pharmacie Normale;;;;;380012104;;;;;;+33 4 74 85 01 60;38544;Vienne
4.8725615;45.52199510041;node/2394164461;pharmacy;Pharmacie du Cours;;;;;380011783;;;;;;+33 4 74 85 18 34;38544;Vienne
4.8726966;45.52267850041;node/2404145442;doctors;Radiologie;;;;;;;;;;;+33 4 74 85 09 78;38544;Vienne
4.8534162;45.788749300374;node/2406423485;pharmacy;Pharmacie Saint-Clair;;;;;690008701;;;;;;+33 4 78 08 21 95;69034;Caluire-et-Cuire
4.718124;45.9864606003446;node/2426888746;pharmacy;Pharmacie Caladoise;;;;;690014501;;;;;;;69264;Villefranche-sur-Saône
4.7165854;45.9844567003449;node/2428203533;pharmacy;Pharmacie du Promenoir;;;yes;;690014451;;;;;;;69264;Villefranche-sur-Saône
4.7199896;45.9855055003447;node/2429301592;pharmacy;Pharmacie Lafayette Centrale;;;yes;Mo-Sa 08:30-19:30;690014485;;;;;;;69264;Villefranche-sur-Saône
4.7184493;45.9892752003442;node/2432441733;pharmacy;Grande Pharmacie des marais;;;;;690014436;;;;;;;69264;Villefranche-sur-Saône
4.8359766;45.7573210003784;node/243510445;pharmacy;Pharmacie Bel;;;yes;;690018171;;;;;75035582800013;;69123;Lyon
4.8162982;45.9088249003564;node/2453923650;pharmacy;Pharmacie de Massieux;;;;"Mo-Fr 08:45-12:30,14:30-19:00; Sa 08:45-12:30";010004257;;;;;;;01238;Massieux
4.8400538;45.8986823003579;node/2454677196;dentist;Docteur Berthelon;;;;;;;;;;37761224700033;;69278;Genay
4.8397734;45.8987243003579;node/2454677199;pharmacy;Pharmacie des Charmes;;;;;690016233;;;;;;+33 4 72 08 92 32;69278;Genay
4.8412868;45.898084300358;node/2454677202;pharmacy;Pharmacie Centrale;;;;;690016217;;;;;;+33 4 78 91 37 49;69278;Genay
4.8670688;45.7449990003802;node/245957279;pharmacy;Pharmacie des Frères Lumière;;;yes;"Mo 14:30-19:00; Tu-Sa 09:00-12:30, 14:30-19:00";690022017;;;;;51471482300010;+33 4 78 00 73 04;69123;Lyon
4.8693738;45.7442047003803;node/245957280;pharmacy;Grande Pharmacie de Monplaisir;;;;"Tu-Sa 09:00-13:00,14:00-19:00; Mo 14:00-19:00";690022033;;;;;;;69123;Lyon
4.8727629;45.7437059003804;node/245957287;pharmacy;Pharmacie de l'Institut;;;yes;"Mo 14:30-19:00; Tu-Sa 09:00-12:30,14:30-19:00";690021852;;;;;53481853900015;;69123;Lyon
4.891433;45.7800494003752;node/2464984392;pharmacy;Grande Pharmacie Des Buers;;;;;690015086;;;;;;+33 4 78 93 41 45;69266;Villeurbanne
5.2192807;45.7570902003785;node/2469009923;pharmacy;Pharmacie Thill;;;;;380010454;;;;;;;38451;Saint-Romain-de-Jalionas
5.1842793;45.6478840003935;node/2471254018;pharmacy;Pharmacie des Platanes;;;;;380005553;620;;;;74988171000018;;38176;Frontonas
4.8722231;45.5234091004099;node/2471287161;doctors;Cabinet médical;;;;;;;;;;;+33 4 74 85 09 97;38544;Vienne
4.8722522;45.5230636004099;node/2472627980;doctors;Podologue Florence Thomas;;;;;;;;;;;+33 4 74 85 28 18;38544;Vienne
4.8693568;45.7366867003813;node/247265906;pharmacy;Pharmacie Marsot et Sigaud;;;yes;"Mo 14:00-19:00; Tu-Fr 08:45-12:30,14:00-19:00; Sa 09:00-12:00,14:30-17:30";690022132;;;;;33800558000018;+33 4 78 01 24 21;69123;Lyon
4.8703922;45.52231350041;node/2473630727;doctors;Cabinet Médical Des Docteurs Nasr Postic Et Rain;;;;;;;;;;;+33 4 37 02 21 02;38544;Vienne
4.8703522;45.5230258004099;node/2473630728;doctors;Cabinet d'orthophonistes;;;;;;;;;;;+33 4 74 31 91 11;38544;Vienne
4.8706555;45.52227350041;node/2473630730;dentist;Gérard Prost;;;;;;;;;;;+33 4 74 78 85 50;38544;Vienne
4.8307224;45.7557398003787;node/2475053652;pharmacy;Pharmacie Victor Hugo;;;;"Mo-Sa 08:45-12:15, Mo-Fr 14:00-19:30";690018767;;;;;39467355200011;+33 4 78 37 05 86;69123;Lyon
4.8359074;45.7600922003781;node/2476288492;pharmacy;Pharmacie Hôtel Dieu;;;;Mo-Sa 09:00-19:30;690018700;;;;;45238844000029;+33 4 78 38 13 13;69123;Lyon
4.7985412;45.8119793003706;node/2480462338;pharmacy;Pharmacie Saint-Didier;;;;;690011887;;;;;;+33 4 78 35 61 80;69194;Saint-Didier-au-Mont-d'Or
5.2201134;45.6009174003998;node/2484696602;pharmacy;Pharmacie du Golf;;;;;380013136;;;;;;+33 4 74 27 17 62;38193;L'Isle-d'Abeau
5.133799;45.6378307003949;node/2494815313;pharmacy;Pharmacie de la Riante Plaine;;;;;380011601;;;;;;;38537;La Verpillière
4.8410187;45.7579310003784;node/249718439;pharmacy;Pharmacie du Village;;;yes;Mo-Sa 08:30-19:30;690018916;;;;;83191397500015;+33 4 78 60 06 52;69123;Lyon
4.8456856;45.7520208003792;node/249718450;pharmacy;Pharmacie de l'Aigle;;;;;690021522;;;;;49766307000017;+33 4 78 72 31 05;69123;Lyon
5.0636136;45.6287726003961;node/2502643474;pharmacy;Pharmacie du Village;Pharmacie Vaillant-Youssof;;;;380007385;620;;;;84224369300012;;38189;Heyrieux
4.7938133;45.695773000387;node/2506470305;pharmacy;;;;;;690012422;;;;;;;69204;Saint-Genis-Laval
4.8467869;45.753153600379;node/2506659074;pharmacy;Grande Pharmacie de Paris;;;yes;;690021506;;;;;50180984200013;+33 4 78 72 31 29;69123;Lyon
4.7869462;45.6093369003987;node/2509299174;pharmacy;Pharmacie BEL AIR;;;;;690010384;;;;;;;69096;Grigny
4.9980059;45.5857961004018;node/2511283980;doctors;Cabinet d'Infirmières;;;;;;;;;;;;38408;Saint-Just-Chaleyssin
4.9154321;45.5150328004109;node/2513735414;pharmacy;Pharmacie de la Ferme;;;;;380011700;;;;;;;38544;Vienne
5.191826;45.9042279003571;node/2521273435;dentist;Docteur Maud Coulavin;;;;;;;;;;;+33 4 74 46 71 71;01244;Meximieux
4.8036375;45.7792124003753;node/252156010;pharmacy;Pharmacie de la Place de Paris;;;;"Mo-Fr 08:00-13:00,14:00-19:00; Sa 09:00-13:00";690021704;;;;;75002076000013;+33 4 72 19 75 29;69123;Lyon
4.8121836;45.6513429003931;node/2523042829;dentist;;;;;;;;;;;;;69260;Vernaison
