X;Y;osm_id;type;name;operator;emergency;wheelchair;opening_hours;ref_finess;type_finess;ref_naf;capacity;for_public;ref_siret;phone;com_insee;com_nom
-0.3871367;44.9736187004707;node/1265684859;pharmacy;Pharmacie Galand;;;;;330047176;;;;;;;33219;La Lande-de-Fronsac
-0.5738917;44.8330840004833;node/1309181200;pharmacy;Pharmacie Chiron;;;;;330042011;;;;;;;33063;Bordeaux
-0.5984248;44.7346972004914;node/1393840240;pharmacy;Pharmacie de Frigères;;;;Mo-Sa 09:00-19:45;330047630;;;;;;+33 5 56 64 01 37;33238;Léognan
-0.6172766;44.8737564004798;node/1470847850;pharmacy;Pharmacie Bouquet;;;;;330044561;;;;;;;33075;Bruges
-0.6803354;44.739742900491;node/1476465230;pharmacy;Pharmacie de Cestas;;;yes;"Mo-Fr 08:30-12:45,14:15-20:00; Sa 08:30-12:45,14:30-19:30; Su off";330045626;;;;;;+33 5 56 78 13 12;33122;Cestas
-0.5666035;44.8586237004811;node/1509361474;pharmacy;Pharmacie Chassaigne Debruyne;;;;;330043381;;;;;;;33063;Bordeaux
-0.6626689;45.1278551004555;node/1546084157;pharmacy;Pharmacie de l'Alliance;;;;;330040163;620;;;;;+33 5 57 42 01 06;33058;Blaye
-0.6621271;45.1291456004554;node/1546120108;pharmacy;Pharmacie des Remparts;;;;;330040247;620;;;;;+33 5 57 42 11 79;33058;Blaye
-0.3337822;44.6318057004992;node/1605668944;pharmacy;Pharmacie Thurin;;;;;330045592;;;;;;;33120;Cérons
-0.6476618;44.8025117004859;node/1666131163;pharmacy;Pharmacie du Monteil;;;;;330049941;;;;;;;33318;Pessac
-0.7744769;44.8093175004853;node/1667159169;pharmacy;;;;;;330051244;;;;;;;33422;Saint-Jean-d'Illac
-0.6057125;44.9760885004705;node/1667428835;doctors;Généraliste;;;;;;;;;;;;33256;Ludon-Médoc
-0.3928096;44.859804800481;node/1669174974;nursing_home;EHPAD Château Vacquey;;;;;330786385;500;;;senior;32115293600027;+33556729145;33496;Sallebœuf
-0.4005912;44.8395989004828;node/1669175174;pharmacy;Sajous-Pichon;;;;;330052044;;;;;;;33496;Sallebœuf
-0.4420276;44.9940869004688;node/1694901197;dentist;Dentiste - SCM Dantadent;;;no;;;;;;;;;33366;Saint-André-de-Cubzac
-0.6921254;44.883190100479;node/1706355282;pharmacy;;;;;;330056011;;;;;;;33449;Saint-Médard-en-Jalles
-0.5683565;44.8286740004837;node/1723400628;pharmacy;Pharmacie de l'Yser;;;;;330044074;;;;;;;33063;Bordeaux
-0.5724706;44.8193599004845;node/1754966933;pharmacy;Pharmacie de la Pyramide;;;;;330043977;;;;;;;33063;Bordeaux
-0.4970181;45.0749516004609;node/1786295918;pharmacy;Pharmacie de Pugnac;;;;;330050295;;;;;;+33 5 57 68 81 39;33341;Pugnac
-0.5668106;44.8627147004808;node/1796326495;pharmacy;Pharmacie Saint Louis;Bruno Charlier;;;;330043464;;;;;;+33 5 56 39 48 41;33063;Bordeaux
-0.3670444;44.6567463004973;node/1820033241;pharmacy;Pharmacie du pôle médical des Graves;;;;;;;;;;;;33327;Podensac
-0.602398;44.9481192004731;node/1831980580;doctors;Medecin;;;;;;;;;;;;33312;Parempuyre
-0.7014107;44.8885521004785;node/1838274566;doctors;Groupe Médical;;;;;;;;;;;;33449;Saint-Médard-en-Jalles
-0.1898188;44.8756858004796;node/1841498340;dentist;;;;;;;;;;;;;33480;Saint-Sulpice-de-Faleyrens
-0.6814603;44.7409451004909;node/1867337542;doctors;Cabinet médical;;;yes;;;;;;;;;33122;Cestas
-0.681692;44.7429716004907;node/1867337545;doctors;Cabinet médical;;;;;;;;;;;;33122;Cestas
-0.5817745;44.8392393004828;node/1879624060;pharmacy;Pharmacie bleue;;;;;330040643;;;;;;+33 5 56 79 19 19;33063;Bordeaux
-0.5851695;44.8082184004854;node/1882082302;pharmacy;Pharmacie de la Place;;;;Mo-Sa 09:00-20:00;330052325;;;;;;;33522;Talence
-0.579128;44.8064834004855;node/1882100917;pharmacy;Pharmacie NOUR;;;;;330052390;;;;;;;33522;Talence
-0.5813959;44.8080168004854;node/1882109406;dentist;Cabinet Dentaire;;;;;;;;;;;;33522;Talence
-0.5855563;44.8174710004846;node/1885923677;pharmacy;Pharmacie Barbe;;;;;330052440;;;;;;;33522;Talence
-0.561729;44.8283138004837;node/1886414722;pharmacy;Pharmacie Gaste;;;;;330043761;;;;;;;33063;Bordeaux
-0.7689276;44.8419528004826;node/1896502274;pharmacy;Pharmacie des Portes Océanes;;;;"Mo-Fr 08:30-12:30,14:00-19:30; Sa 09:00-12:30,14:00-19:00";330048646;;;;;;;33273;Martignas-sur-Jalle
-0.633283;44.8461694004822;node/1912136794;pharmacy;Pharmacie du Clos Montesquieu;;;;"Mo-Fr 08:45-12:30,14:00-20:00, Sa 08:45-12:45,14:00-19:30";330049040;;;;;;;33281;Mérignac
-0.5774105;44.8119057004851;node/1927310558;doctors;;;;;;;;;;;;;33522;Talence
-0.7701965;44.6082218005009;node/1950639380;pharmacy;Pharmacie Le Quéré;;;;;330039330;;;;;;;33029;Le Barp
-0.5659093;44.8228699004842;node/1985492118;pharmacy;Pharmacie Sangue;;;;"Mo-Fr 08:30-12:30,13:30-20:00";330043514;;;;;;;33063;Bordeaux
-0.2214067;44.9017567004773;node/2000199266;pharmacy;Pharmacie de la Gabarre;;;;;330047945;;;;;;;33243;Libourne
-0.6322674;44.7907027004869;node/2004934934;pharmacy;Pharmacie de Saige Formanoir;;;;;330049560;;;;;;;33318;Pessac
-0.6345;44.7903537004869;node/2005210126;pharmacy;Pharmacie de Saige;NAKACHE - BOUHANA;;;;330049990;;;;;;+33 5 56 45 07 02;33318;Pessac
-0.5914967;44.824587400484;node/2014760431;doctors;Centre de Santé Médical Galliéni;;;;Mo-Fr 08:30-19:00;;;;;;;+33 5 56 33 95 50;33063;Bordeaux
-0.523502;44.8856631004788;node/2015353598;pharmacy;Pharmacie du Bas Carriet;;;;;;;;;;;;33249;Lormont
-0.523285;44.882812400479;node/2015367964;pharmacy;Pharmacie de Carriet;;;;;330048240;;;;;;;33249;Lormont
-0.4489579;44.824441900484;node/2074761638;pharmacy;Pharmacie des Bons Enfants;;;;;330046160;;;;;;;33165;Fargues-Saint-Hilaire
-0.2285473;44.905183400477;node/2090355868;pharmacy;Pharmacie Guyot-Darmani;;;;;330047994;;;;;;;33243;Libourne
-0.2314323;44.9072989004768;node/2090355869;pharmacy;Pharmacie Cholet;;;;;330047960;;;;;;;33243;Libourne
-0.2402641;44.916059100476;node/2090355870;pharmacy;Pharmacie Chassagnoux;;;;;330047861;;;;;;;33243;Libourne
-0.2374885;44.9217642004755;node/2090355887;doctors;Urgences médicales / Consultations;;;;;;;;;;;;33243;Libourne
-0.5030299;44.8178968004846;node/2121564320;pharmacy;Pharmacie Guillaume;;;;;330044181;;;;;;;33065;Bouliac
-0.5319284;44.75254760049;node/2123499387;pharmacy;Pharmacie de l'Ormeau;;;;;330044694;;;;;;;33080;Cadaujac
-0.7927855;45.0745227004609;node/2150057705;pharmacy;Pharmacie Huchet;;;;;330048224;;;;;;;33248;Listrac-Médoc
-0.6582843;44.7361551004913;node/2186344206;doctors;Dr. Millaret;;;;;;;;;;;;33122;Cestas
-0.389506;44.7155255004929;node/2191008198;pharmacy;Pharmacie Labussiere;;;;;330047275;;;;;;;33226;Langoiran
-0.2380397;44.916103600476;node/2192255420;dentist;Chirurgien dentiste;;;;;;;;;;;;33243;Libourne
-0.6071964;44.8216603004843;node/2213698020;pharmacy;Pharmacie de Carreire;;;;"Mo-Fr 08:30-12:30, 14:30-19:30; Sa 09:00-12:30";330049677;;;;;;;33318;Pessac
-0.5780447;44.8386255004828;node/2238338224;dentist;Centre de Santé Dentaire Vital Carles;;;;;;;;;;;+33 5 56 44 93 78;33063;Bordeaux
-0.622274;44.8098829004853;node/2242854511;pharmacy;Pharmacie des Echoppes;BOURDEAU;;;;330049826;;;;;;+33 5 56 45 39 84;33318;Pessac
-0.2445192;44.9150977004761;node/2264857091;pharmacy;Pharmacie Labadie;;;;;330047812;;;;;;;33243;Libourne
-0.5110892;44.8470968004821;node/2324400342;pharmacy;Pharmacie Mares;;;;"Mo-Fr 07:00-22:00; Sa 07:00-21:00";330045576;;;;;;;33119;Cenon
-0.5188163;44.8544844004815;node/2327163897;pharmacy;Pharmacie de la Morlette;;;;;330045543;;;;;;;33119;Cenon
-0.4954006;44.8578137004812;node/2327171634;pharmacy;Pharmacie Chambon-Combeuil;;;;;330039215;;;;;;;33013;Artigues-près-Bordeaux
-0.5298571;44.8552047004814;node/2379018578;pharmacy;Pharmacie Namigohar;;;yes;Mo-Sa 08:00-20:00;330045477;;;;;;;33119;Cenon
-0.5729034;44.8314725004834;node/2394969939;clinic;Laboratoire d'analyses;;;;;;;;;;;;33063;Bordeaux
-0.3208121;44.6370003004988;node/2398300800;pharmacy;Pharmacie de la Halle;;;;;330044710;;;;;;;33081;Cadillac
-0.2454686;44.9148522004761;node/2401504374;pharmacy;Pharmacie de l'Hôtel de Ville;;;;;330047846;;;;;;;33243;Libourne
-0.2443453;44.9154237004761;node/2402369553;pharmacy;Pharmacie du Marché;;;;;330048075;;;;;;;33243;Libourne
-0.5568781;44.859352300481;node/2446049181;pharmacy;Pharmacie Maritime;;;;;330040726;;;;;;;33063;Bordeaux
-0.2447128;44.9140339004762;node/2452518670;pharmacy;Pharmacie d'Aquitaine;;;;;330048174;;;;;;;33243;Libourne
-0.5644231;44.813054900485;node/2476345182;pharmacy;Pharmacie Ferrade;;;;;330039843;;;;;;;33039;Bègles
-0.5731315;44.813252300485;node/2495304256;pharmacy;Pharmacie Castano Spada;;;;;330044041;;;;;;;33063;Bordeaux
-0.5473043;44.8758442004796;node/2501779800;pharmacy;Pharmacie Guichard;;;;"Mo-Sa 09:00-12:15, 14:00-19:30";330043290;;;;;;+33 5 56 50 84 64;33063;Bordeaux
-0.5468009;44.8736577004798;node/2501779804;doctors;Béatrice Picot;;;;;;;;;;;+33556509152;33063;Bordeaux
-0.5753735;44.8240838004841;node/2507122659;hospital;Centre Jean Abadie;;;;;330802752;;;;;;;33063;Bordeaux
-0.6818655;44.7925460004867;node/2575883897;doctors;;;;;;;;;;;;;33318;Pessac
-0.5830449;44.8211568004843;node/2583394916;pharmacy;Pharmacie Saint-Genès;;;;"Mo-Fr 09:00-19:30; Sa 09:00-12:30";330052424;;;;;;;33522;Talence
-0.4653932;44.8805685004792;node/2631003859;pharmacy;Pharmacie d'Yvrac;;;;;330053380;;;;;;;33554;Yvrac
-0.5310388;44.8383450004829;node/2723279658;pharmacy;Pharmacie de la Gravette;;;yes;"mo-sa 9:00-12:30, 14:30-19:00";330046277;;;;;;;33167;Floirac
-0.5267064;44.8307700004835;node/2725033239;doctors;cabinet médical;;;;;;;;;;;;33167;Floirac
-0.5331536;44.8391150004828;node/2728502501;doctors;cabinet médical;;;yes;"09:00-12:30, 14:00-19:00";;;;;;;+33557773398;33167;Floirac
-0.614365;44.8543265004815;node/2759062988;dentist;;;;;;;;;;;;;33063;Bordeaux
-0.623423;44.8545723004815;node/2773781158;dentist;Orthodontiste;Brousseaud Vanessa;;;;;;;;;;+33 5 57 22 46 55;33063;Bordeaux
-0.5443267;44.8016888004859;node/2782164110;pharmacy;Pharmacie du Dorat;;;;;330039744;;;;;;;33039;Bègles
-0.5489697;44.8073900004855;node/2782205487;pharmacy;Pharmacie du 14 Juillet;;;;"Mo-Fr 08:30-20:00; Sa 08:30-19:00";330039777;;;;;;;33039;Bègles
-0.6107992;44.8321084004834;node/281727110;pharmacy;Pharmacie Saint-Augustin;;;;;330040791;;;;;;;33063;Bordeaux
-0.6104263;44.8335957004833;node/281727175;pharmacy;Pharmacie Boisson;;;limited;"Mo-Fr 08:30-13:00,14:30-19:30; Sa 09:00-13:00";330040924;;;;;;;33063;Bordeaux
-0.6117705;44.8324937004833;node/281727867;pharmacy;Pharmacie Bavouzet;;;;;330041377;;;;;;;33063;Bordeaux
-0.6243343;44.8233178004841;node/2855265072;pharmacy;Pharmacie d'Arlac;;;;;330049180;;;;;;;33281;Mérignac
-0.618725;44.8166403004847;node/2859666202;pharmacy;Pharmacie du Verthamon;;;;;330049792;;;;;;;33318;Pessac
-0.4209281;44.6896364004949;node/2894348303;pharmacy;Pharmacie Nau-grenier;;;;"Mo-Sa 09:00-13:00,14:00-20:00";330050162;;;;;;;33334;Portets
-0.603679;44.8305719004835;node/2895048486;pharmacy;Pharmacie du Tripode;;;;;330040411;;;;;;;33063;Bordeaux
-0.512954;44.9123560004764;node/2899149605;doctors;;;;;;;;;;;;;33032;Bassens
-0.5167206;44.9073192004768;node/2899150842;pharmacy;Pharmacie Montsouris;;;;;330039447;;;;;;;33032;Bassens
-0.5804509;44.8417662004826;node/2923469417;pharmacy;Pharmacie de France;;;;;330041112;;;;;;;33063;Bordeaux
-0.5361735;44.8427967004825;node/2927437830;pharmacy;Pharmacie de Monrepos;;;;;330045410;;;;;;;33119;Cenon
-0.5801805;44.8193393004845;node/2929231063;pharmacy;Pharmacie Bordeaux Roosevelt;;;;;330052564;;;;;;;33522;Talence
-0.6463216;44.8418061004826;node/2935229316;pharmacy;Pharmacie Principale;;;;;330048877;;;;;;;33281;Mérignac
-0.5701683;44.8353024004831;node/2945866288;pharmacy;Pharmacie Victor Hugo;;;;"Mo-Fr 09:00-20:00; Sa 09:00-19:00";330042540;;;;;;;33063;Bordeaux
-0.6061836;44.8311909004835;node/2947958192;doctors;;;;;;;;;;;;;33063;Bordeaux
-0.6103507;44.7721240004884;node/2953938172;pharmacy;Pharmacie de Laurenzanne;;;;;330046525;;;;;;;33192;Gradignan
-0.610059;44.7787174004878;node/2968541440;pharmacy;Pharmacie Gallay-Gadret;;;;"Mo-Fr 08:30-12:30,14:00-20:00, Sa 08:30-12:30,14:00-19:30";330046624;;;;;;;33192;Gradignan
-0.5274492;44.6807015004956;node/3069906804;pharmacy;Pharmacie Capdeville;;;;;330047093;;;;;;;33213;La Brède
-0.6228527;44.8493262004819;node/310094051;pharmacy;Pharmacie Bérard-Argivier;;;;"Mo-Sa 09:00-12:30,14:30-19:30";330042995;;;;;;+33 5 56 08 26 96;33063;Bordeaux
-0.6197676;44.8527002004816;node/310212089;pharmacy;Pharmacie de Lestonnat;;;;;330042243;;;;;;+33 5 56 42 10 44;33063;Bordeaux
-0.3193868;44.6372380004988;node/3160827427;pharmacy;Pharmacie du Château;;;;;330044744;;;;;;;33081;Cadillac
-0.616115;44.8889561004785;node/318733816;hospital;Clinique Jean Villar;;;;;330782582;365;;;;;+33 8 26 30 81 81;33075;Bruges
-0.5817049;44.8502259004818;node/3207480024;pharmacy;Pharmacie Desmoulin;;;;;330041542;;;;;;;33063;Bordeaux
-0.5880609;44.8616356004809;node/3207491685;pharmacy;Pharmacie Martial N.;;;;"Mo-Fr 08:30-13:00,14:00-20:00; Sa 09:00-13:00,14:00-19:30";330044462;;;;;;;33069;Le Bouscat
-0.6167182;44.8623709004808;node/3207588407;pharmacy;Pharmacie Salavert;;;;;330042862;;;;;;+33 5 56 08 05 40;33063;Bordeaux
-0.6239721;44.8585209004811;node/3207588408;pharmacy;Pharmacie des Pins-Francs;;;;"Mo-Fr 08:30-20:00; Sa 09:00-19:00";330042946;;;;;;+33 5 56 08 25 56;33063;Bordeaux
-0.6129346;44.860030000481;node/3207589235;pharmacy;Pharmacie Cazauran Jacob;;;;;330043225;;;;;;;33063;Bordeaux
-0.6657108;44.8418068004826;node/3207780300;pharmacy;Pharmacie de Mérignac;;;;;330049164;;;;;;;33281;Mérignac
-0.6850403;44.8748628004797;node/3209306497;pharmacy;Pharmacie Aublanc;;;;;330046996;;;;;;;33200;Le Haillan
-0.7039655;44.8742131004797;node/3209313881;pharmacy;Pharmacie de Corbiac;;;;;330051491;;;;;;;33449;Saint-Médard-en-Jalles
-0.5035383;44.8146477004849;node/3239762066;dentist;;;;;;;;;;;;;33065;Bouliac
-0.5689378;44.8397803004827;node/3269635762;pharmacy;Pharmacie de la Bourse;;;;;330042193;;;;;;;33063;Bordeaux
-0.6459012;44.882347600479;node/3291079897;pharmacy;Pharmacie du Médoc;;;;;330046095;;;;;;;33162;Eysines
-0.6665829;44.8916087004782;node/3291079913;pharmacy;Pharmacie Buron;;;;Mo-Sa 09:00-20:00;330046061;;;;;;;33162;Eysines
-0.6347924;44.8680904004803;node/3293249304;pharmacy;Pharmacie Migron;;;;;330046046;;;;;;;33162;Eysines
-0.5717659;44.8729277004799;node/3353957985;nursing_home;Centre de santé maternelle et infantile;;;;;;;;;;;;33063;Bordeaux
-0.5718437;44.8734485004798;node/3353959076;pharmacy;Pharmacie du Lac Les Aubiers;;;;;330040262;;;;;;+33 5 56 50 90 04;33063;Bordeaux
-0.5713823;44.8733278004798;node/3353970899;dentist;;;;;;;;;;;;;33063;Bordeaux
-0.5711006;44.8733449004798;node/3353970900;doctors;Médecin;;;;;;;;;;;;33063;Bordeaux
-0.3646714;44.6850533004952;node/3398314586;pharmacy;Pharmacie de Paillet;;;;;330049362;;;;;;;33311;Paillet
-0.6815353;44.7928378004867;node/3569185293;dentist;;;;limited;;;;;;;;;33318;Pessac
-0.6724782;44.7985605004862;node/3569265932;pharmacy;Pharmacie du Haut Livrac;;;yes;;330049594;;;;;;+335 57 26 60 00;33318;Pessac
-0.6200502;44.8521735004817;node/366722132;dentist;;;;;;;;;;;;;33063;Bordeaux
-0.6198307;44.8157740004848;node/3747118326;doctors;Naturhouse;;;;"Mo 13:30-19:00; Tu 09:30-19:00; We 09:00-13:00; Th 09:30-19:00; Fr 10:00-18:00; Sa 09:00-12:00";;;;;;;+33 5 56 11 03 29;33318;Pessac
-0.6531966;44.764685400489;node/3752558846;pharmacy;Pharmacie Julie;;;;"Mo-Sa 09:00-12:30; Mo-Fr 14:30-19:30";330044876;;;;;;+33556751740;33090;Canéjan
-0.3895051;45.1013120004582;node/3753093445;pharmacy;Pharmacie Meynard;;;;;330045295;;;;;;;33114;Cavignac
-0.385894;45.0950252004589;node/3753141156;pharmacy;Pharmacie Gafsi Decout;;;;;330045261;;;;;43226872000021;;33114;Cavignac
-0.5670726;44.7928625004867;node/3754250526;doctors;Naturhouse;;;;"Tu 10:00-19:00; We 09:30-19:00; Th 10:00-19:00; Fr 09:30-19:00";;;;;;;+33 5 56 49 64 87;33039;Bègles
-0.5957471;44.7749549004881;node/3800446159;pharmacy;Pharmacie de la Croix de Monjous;;;;"Mo-Fr  08:30-12:30, 14:00-19:30, Sa 08:30-12:30, 14:00-19:00";330046590;;;;;;+33 5 56 89 15 29;33192;Gradignan
-0.5351803;44.8556753004814;node/3868935759;pharmacy;Pharmacie du Pont Rouge;;;yes;"Mo-Fr 08:30-19:30; Sa 08:30-12:30";330045444;;;;;;;33119;Cenon
-0.3196174;44.6365949004988;node/3873376757;pharmacy;Pharmacie Medeville;;;;;330044777;;;;;;;33081;Cadillac
-0.401064;44.7086303004934;node/3873465594;pharmacy;Pharmacie Depond Drouillard;;;;;330047291;;;;;;;33226;Langoiran
-0.4626735;44.7318536004916;node/3873536683;pharmacy;Pharmacie Di Battista;;;;;330044793;;;;;;;33084;Cambes
-0.5834572;44.8416611004826;node/3873707608;pharmacy;Pharmacie Burdigala;;;;;330041781;;;;;;;33063;Bordeaux
-0.4880798;44.7669854004888;node/3873772888;pharmacy;Pharmacie des Premiers Côtés;;;;;330044827;;;;;;;33085;Camblanes-et-Meynac
-0.4113641;44.7800376004877;node/3874477647;pharmacy;Pharmacie de Sadirac;;;;;330050592;;;;;;;33363;Sadirac
-0.5291746;44.8336347004833;node/3875007775;pharmacy;Pharmacie Pasteur;;;;;330046293;;;;;;;33167;Floirac
-0.5914428;44.8242573004841;node/3883497915;pharmacy;Pharmacie Mutualiste Bordeaux Galliéni;Pavillon de la Mutualité;;no;"Mo-Fr 09:00-12:30,14:30-19:30; Sa 09:00-12:30";330044165;;;;;;+33 5 56 98 97 37;33063;Bordeaux
-0.567798;44.7956163004865;node/3939449433;pharmacy;Pharmacie Saint-Bris;;;;;330039793;;;;;;;33039;Bègles
-0.4168737;44.5653818005039;node/3946019960;pharmacy;Pharmacie Mondolini;;;;;330047242;;;;;;;33225;Landiras
-0.5517511;44.8655162004805;node/3981408215;doctors;;;;;;;;;;;;;33063;Bordeaux
-0.5858834;44.8068979004855;node/401569469;doctors;;;;;;;;;;;;;33522;Talence
-0.5864122;44.8070401004855;node/401569935;doctors;Centre Ophtalmologique;;;;;;;;;;;;33522;Talence
-0.5710934;44.8792789004793;node/4019462648;pharmacy;Grande Pharmacie Ginko;;;;;330040890;;;;;;+33 5 56 52 91 01;33063;Bordeaux
-0.4804322;44.6709739004963;node/4019895346;doctors;;;;;;;;;;;;;33474;Saint-Selve
-0.5829264;44.7987351004862;node/403808793;pharmacy;Pharmacie de Pacaris;;;;;330052531;;;;;;;33522;Talence
-0.7442592;44.9058466004769;node/4114372371;pharmacy;Pharmacie Rocade;;;;;330040395;620;;;;34202884200041;+33556050605;33449;Saint-Médard-en-Jalles
-0.5380961;44.8405583004827;node/4170186101;doctors;;;;;;;;;;;;;33167;Floirac
-0.610349;44.7722137004884;node/4170960975;doctors;;;;;;;;;;;;;33192;Gradignan
-0.6168829;44.7691352004886;node/4264286129;pharmacy;Pharmacie Jaillet;;;;"Mo-Sa 09:00-12:30,14:00-19:30";330046681;;;;;;+33 5 56 89 37 66;33192;Gradignan
-0.3156261;44.7713163004884;node/4268880560;pharmacy;Pharmacie Tournier et Gondat;;;;;330052176;;;;;;;33505;La Sauve
-0.3481264;44.7754205004881;node/4285828951;dentist;;;;;;;;;;;;;33140;Créon
-0.3478676;44.7746334004882;node/4285937761;doctors;Orthophoniste;;;no;;;;;;;;;33140;Créon
-0.6431046;44.8616238004808;node/429656990;pharmacy;Pharmacie du Grand Louis;;;;;330046145;;;;;;;33162;Eysines
-0.6212021;44.7710482004885;node/4320864441;doctors;Cabinet Médical;;;;;;;;;;;;33192;Gradignan
-0.4727266;44.8653066004805;node/4330281789;pharmacy;Pharmacie Guillot;;;;;330039231;;;;;;;33013;Artigues-près-Bordeaux
-0.5826483;44.7657205004889;node/4350852331;doctors;Cabinet d'infirmières indépendantes;;;;;;;;;;;;33550;Villenave-d'Ornon
-0.402252;45.1405218004542;node/4357979268;pharmacy;Pharmacie Zerbib;;;;;330051996;;;;;;;33492;Saint-Yzan-de-Soudiac
-0.1549869;44.893808500478;node/4396163594;pharmacy;Pharmacie;;;;;330050915;;;;;;;33394;Saint-Émilion
-0.5474711;44.8475728004821;node/4419554789;pharmacy;Pharmacie Teillac;;;;;330042763;;;;;;;33063;Bordeaux
-0.5789721;44.8429969004825;node/442155173;pharmacy;Pharmacie de Bachoué;;;;;330041245;;;;;;;33063;Bordeaux
-0.7459653;44.893913600478;node/4426643685;pharmacy;Pharmacie d'Hastignan;;;;;330051525;;;;;;+33 5 56051099;33449;Saint-Médard-en-Jalles
-0.6133947;44.8029652004859;node/4445994190;doctors;Centre de Santé;;;;;;;;;;;;33318;Pessac
-0.5711085;44.8552168004814;node/444750701;pharmacy;Pharmacie Labernede;;;;;330043340;;;;;;;33063;Bordeaux
-0.5878704;44.8465118004822;node/4454010588;pharmacy;Pharmacie Paulin;;;;;330042045;;;;;;;33063;Bordeaux
-0.5171957;44.8755764004796;node/4459195295;pharmacy;Pharmacie Génicart;;;yes;"Mo-Sa 09:00-12:30; Mo-Sa 14:30-19:30";330048265;;;;;;+33556060269;33249;Lormont
-0.6583326;44.7362075004913;node/4462331721;dentist;Dr. Hirt;;;;;;;;;;;;33122;Cestas
-0.229924;44.9202697004756;node/4487431586;pharmacy;Pharmacie de la Marne;;;;;330048026;;;;;;;33243;Libourne
-0.3481017;44.7744144004882;node/4501991608;pharmacy;Pharmacie Bordage;;;limited;;330045865;;;;;;;33140;Créon
-0.3452306;44.7728014004883;node/4523531998;dentist;;;;;;;;;;;;;33140;Créon
-0.583304;44.8203827004844;node/4532135264;dentist;;;;;;;;;;;;;33522;Talence
-0.5339105;44.776831100488;node/4606172195;doctors;Dr Cabioch;;;;;;;;;;;+33633370113;33550;Villenave-d'Ornon
-0.6202594;44.8271373004838;node/462236825;pharmacy;Pharmacie de Peychotte;;;;Mo-Sa 08:30-20:00;330048893;;;;;;;33281;Mérignac
