X;Y;osm_id;type;name;operator;emergency;wheelchair;opening_hours;ref_finess;type_finess;ref_naf;capacity;for_public;ref_siret;phone;com_insee;com_nom
3.2204308;50.6457376993149;node/2675547346;pharmacy;Pharmacie Barbieux;;;;;590028254;;;;;;;59522;Sailly-lez-Lannoy
2.9957167;50.5735751993292;node/2721670942;pharmacy;Pharmacie Demont;;;;;590019154;;;;;;;59316;Houplin-Ancoisne
2.7186772;50.6394362993162;node/2813315656;doctors;Centre médical;;;;;;;;;;;+33 3 28 43 89 00;59268;La Gorgue
2.7158378;50.6383008993164;node/2813315657;pharmacy;Pharmacie Picot;;;;;590017307;;;;;;+33 3 28 48 80 28;59268;La Gorgue
3.0507407;50.5829777993273;node/2878433302;pharmacy;Pharmacie Mazereel;;;;;590032306;;;;;;;59648;Wattignies
3.0527425;50.6921943993059;node/290682623;pharmacy;Pharmacie Pasquier;;;;"Mo-Fr 9:00-12:30,14:00-19:30; Sa 9:00-12:30,14:00-19:00";590031985;;;;;;+33 3 20 39 71 61;59636;Wambrechies
3.0129636;50.6394367993162;node/2917636333;pharmacy;Nouvelle Pharmacie de la Mairie;;;;;590022455;;;;;;+33 3 20938618;59350;Lille
3.0833537;50.6526298993136;node/3041931180;dentist;Cabinet Descamp;;;;;;;;;;;;59378;Marcq-en-Barœul
3.0636493;50.6267006993187;node/3097332082;dentist;Patrick Regnault;;;;;;;;;;;;59350;Lille
3.0955377;50.6211223993198;node/3097479875;pharmacy;Pharmacie Lemahieu;;;;"Tu-Fr 09:00-12:00,14:30-19:00, Mo 14:30-19:00, Sa 09:00-12:00";590022257;;;;;;;59350;Lille
2.9671141;50.6159740993208;node/3124561636;pharmacy;Pharmacie Marquis;;;;;590017851;;;;;;;59278;Hallennes-lez-Haubourdin
2.971212;50.6117077993216;node/3124564827;pharmacy;Pharmacie Vivien Antoine;;;;;590017836;;;;;;;59278;Hallennes-lez-Haubourdin
2.984254;50.6096080993221;node/3124586759;pharmacy;Pharmacie du Marché;;;;;590018172;;;;;;;59286;Haubourdin
2.9837873;50.6109527993218;node/3124607018;pharmacy;Pharmacie Thibaut;;;;;590018123;;;;;;;59286;Haubourdin
2.9931059;50.6111571993217;node/3124618431;pharmacy;Pharmacie Beniac Labbe;;;;;590018222;;;;;;;59286;Haubourdin
3.0865637;50.6091853993221;node/3124630350;pharmacy;Pharmacie PAUL;;;;;590026902;;;;;;;59507;Ronchin
3.0990736;50.5992849993241;node/3124636091;pharmacy;Pharmacie du Grand Ronchin;;;;;590026852;;;;;;;59507;Ronchin
3.093647;50.5960633993247;node/3124638610;pharmacy;Pharmacie du Champ du Cerf;;;;;590026886;;;;;;;59507;Ronchin
3.0750781;50.6104082993219;node/3124645287;pharmacy;Pharmacie Daligault;;;;;590021085;;;;;;;59350;Lille
3.0773653;50.6063457993227;node/3124646615;pharmacy;Pharmacie de la Mairie;;;;"Mo-Fr 09:00-19:00; Sa 09:00-12:00";590026985;;;;;;+33 3 20 53 17 37;59507;Ronchin
3.0762364;50.6082014993223;node/3124647959;pharmacy;Pharmacie Vermeulen;;;;;590026936;;;;;;+33 3 20 88 10 04;59507;Ronchin
2.9671944;50.6330008993174;node/3125424025;pharmacy;Pharmacie des Weppes;;;yes;Mo-Sa 09:00-21:00;590015806;;;;;;;59196;Ennetières-en-Weppes
3.0010615;50.5931021993253;node/3125435845;pharmacy;Pharmacie Selosse;;;;;590015756;;;;;;+33 3 20 07 38 02;59193;Emmerin
3.0083291;50.6061906993227;node/3125436291;pharmacy;Pharmacie Jeanblanc Dupays;;;;;590022802;;;;;;;59360;Loos
3.0132059;50.6108009993218;node/3125445794;pharmacy;Pharmacie du Boulevard;;;;;590022901;;;;;;;59360;Loos
3.0187762;50.6125511993215;node/3125447447;pharmacy;Pharmacie d'Ennequin;;;;;590022786;;;;;;;59360;Loos
3.1197136;50.6361739993168;node/3125639794;pharmacy;Pharmacie du Soleil;;;;Mo-Sa 09:00-19:30;590009155;;;;;;;59009;Villeneuve-d'Ascq
3.0525548;50.6869093993069;node/3134235060;pharmacy;Pharmacie Roye;;;;;590032017;;;;;;;59636;Wambrechies
3.0498688;50.6619784993117;node/3134235061;pharmacy;Pharmacie du Centre;;;;;590028635;;;;;;;59527;Saint-André-lez-Lille
3.1166766;50.5907245993258;node/3156341015;pharmacy;Pharmacie Lescieux;;;;;590020202;;;;;;;59343;Lesquin
2.9776206;50.6155424993209;node/3210484457;pharmacy;Pharmacie Tousset;;;;;590018206;;;;;;;59286;Haubourdin
3.0227347;50.6510188993139;node/321277541;pharmacy;Pharmacie du Bourg;;;;"Mo-Sa 08:30-12:30, Mo-Fr 14:00-19:30, Sa 14:00-18:00";590019584;;;;;;;59328;Lambersart
3.0372453;50.6499523993141;node/321479866;pharmacy;Pharmacie Gosselin;;;;"Mo 09:30-12:30, Tu-Sa 09:00-12:30, Mo-Fr 14:00-19:30, Sa 14:30-18:30";590019717;;;;;;;59328;Lambersart
3.0336052;50.6445884993151;node/321479881;pharmacy;Pharmacie du Champ de Courses;;;;"Mo-Sa 09:00-12:15, Mo-Fr 14:15-19:00";590019667;;;;;;;59328;Lambersart
3.1484292;50.6246472993191;node/3227249196;doctors;Maison médicale;;;;"""sur rendez-vous""";;;;;;;;59009;Villeneuve-d'Ascq
2.7350601;50.4509054993542;node/3239121327;pharmacy;Pharmacie CARMI;;;;;620018291;;;;;;;62386;Grenay
2.7368584;50.4486313993547;node/3244221329;pharmacy;Pharmacie Christine Boulay;;;;"Mo-Fr 09:00-12:00,14:00-19:00; Sa 09:00-13:00";620011494;;;;;;;62386;Grenay
3.0515057;50.6214566993197;node/3259656899;pharmacy;Pharmacie Bennani;;;;;590020483;;;;;;+33 3 20 54 62 17;59350;Lille
3.0522293;50.6701356993102;node/3284341813;pharmacy;Pharmacie du Bien Être;;;;;590024022;;;;;;;59386;Marquette-lez-Lille
3.0277038;50.6516885993138;node/3294589631;doctors;Laboratoire d'analyses médicales;;;;"Mo-Fr 07:30-18:00, Sa 07:30-12:30";590051637;;;;;;;59328;Lambersart
3.1148833;50.3623816993727;node/3334188527;pharmacy;Pharmacie Vahille et Gaudet;;;;;590029633;;;;;;;59569;Sin-le-Noble
3.0289327;50.6521943993136;node/3342236308;doctors;Gynécologue médicale;;;;;;;;;;;;59328;Lambersart
3.0288562;50.6522088993136;node/3342236309;dentist;Orthodontiste Docteur Segard;;;;;;;;;;;;59328;Lambersart
3.0835642;50.3815674993687;node/3392878379;pharmacy;Pharmacie Créteur Delplace;;;;;590014767;;;;;;;59178;Douai
2.9333763;50.5281204993384;node/3396600598;pharmacy;Pharmacie Flament;;;;;590009601;;;;;;+33 3 20 85 56 41;59011;Annœullin
3.0163501;50.640428799316;node/3416721182;doctors;Docteur TRAN;;;;"""Sur rendez-vous""";;;;;;;;59350;Lille
3.1809483;50.6826614993077;node/3431635063;pharmacy;Pharmacie de la Potennerie;;;;"Mo-Sa 09:00-12:30; 14:00-19:00";590027934;;;;;;;59512;Roubaix
3.0179145;50.6465316993147;node/3454519475;doctors;Docteur Delattre Éric;;;;;;;;;;;+33 3 20 92 25 50;59328;Lambersart
3.0256446;50.6476220993145;node/3454537262;doctors;Docteur Reille Marie-Hélène;;;;;;;;;;;+33 3 20 09 25 33;59328;Lambersart
3.0228484;50.6509676993139;node/3454539411;doctors;Docteur Castanet Yannick;;;;;;;;;;;+33 3 20 92 07 23;59328;Lambersart
3.0207658;50.6432454993154;node/3454575713;doctors;Docteur Mathieu Marlier;;;;"Mo,Fr 14:00-16:00; Th 08:30-10:00";;;;;;;+33 3 20 93 43 44;59328;Lambersart
3.020742;50.6432652993154;node/3454577740;doctors;Docteur Lionel Specht;;;;"Mo-We,Fr 09:30-11:00; Th 13:30-15:30";;;;;;;+33 3 20 92 25 80;59328;Lambersart
3.0141438;50.6456098993149;node/3454582825;doctors;Docteur DO Tue;;;;;;;;;;;+33 3 20 92 46 45;59328;Lambersart
3.0167699;50.6429326993155;node/3454584347;doctors;Docteur Ceriez Muriel;;;no;"""Tous les jours sur rendez-vous""";;;;;;;+33 3 20 93 49 42;59328;Lambersart
3.0167877;50.6429432993155;node/3454584348;doctors;Docteur Haurou Patou Sébastien;;;no;;;;;;;;+33 3 20 93 49 42;59328;Lambersart
3.0357005;50.6379973993164;node/3454585703;doctors;Docteur D'Hooghe Philippe;;;;;;;;;;;+33 3 20 93 61 14;59350;Lille
3.0357945;50.6378879993165;node/3454586545;doctors;Docteur Barbe Virginie;;;;;;;;;;;+33 3 20 93 61 14;59350;Lille
3.027447;50.6517911993138;node/3454610233;doctors;Docteur Harbonnier Lévêque Catherine;;;;"""Sur rendez-vous""";;;;;;;+33 3 20 60 45 06;59328;Lambersart
3.0274542;50.6517888993138;node/3454610234;doctors;Docteur Harbonnier Cédric;;;;"Mo-Fr 13:30-15:30; Sa 08:30-11:30";;;;;;;+33 6 31 95 37 24;59328;Lambersart
3.0307161;50.6461128993149;node/3454619399;doctors;Docteur Hochedez Henry;;;;"""Sur rendez-vous seulement""";;;;;;;+33 3 20 93 26 60;59328;Lambersart
3.0158378;50.6526218993136;node/3454653110;doctors;Docteur Braekeveldt Dirk;;;;;;;;;;;;59328;Lambersart
3.0268757;50.6528983993135;node/3454655386;doctors;Docteur Daems Jacques;;;;"Mo,Tu 09:00-19:00, We-Sa 09:00-11:00, Th 19:00-20:00, Fr 18:00-19:00";;;;;;;+33 3 20 08 34 71;59328;Lambersart
3.0158882;50.6527523993135;node/3454657010;doctors;Docteur Leman Emmanuel;;;;;;;;;;;+33 3 20 22 11 34;59328;Lambersart
3.0219848;50.640496299316;node/3454665253;doctors;Docteur Beaurain Dominique;;;;"""Sur rendez-vous""";;;;;;;+33 3 20 93 55 09;59328;Lambersart
3.0158488;50.6526554993136;node/3454674463;doctors;Docteur Chevalier Bénédicte;;;;;;;;;;;+33 3 20 92 96 62;59328;Lambersart
3.0219794;50.6405004993159;node/3454675263;doctors;Docteur Beaurain Christophe;;;;"""Sur rendez-vous""";;;;;;;+33 3 20 93 55 09;59328;Lambersart
3.0305376;50.6527852993135;node/3454681144;doctors;Docteur Vaillant Duborper Élise;;;;;;;;;;;+33 3 28 38 96 85;59328;Lambersart
3.030553;50.6528010993135;node/3454681217;doctors;Docteur Gobillot Gonzague;;;;;;;;;;;+33 3 28 38 96 85;59328;Lambersart
3.0305746;50.6528124993135;node/3454681218;doctors;Docteur Wimez Jean-Claude;;;;;;;;;;;+33 3 28 38 96 85;59328;Lambersart
3.0329869;50.6449967993151;node/3454687227;doctors;Docteur Decoster Dominique;;;;;;;;;;;+33 3 20 93 41 04;59328;Lambersart
3.0330251;50.6449634993151;node/3454687228;doctors;Docteur Guichard Guaquière Delphine;;;;;;;;;;;+33 3 20 93 41 04;59328;Lambersart
3.0330061;50.6449789993151;node/3454687229;doctors;Docteur Decoster Marie-Adélaïde;;;;;;;;;;;+33 3 20 93 41 04;59328;Lambersart
3.0346063;50.645248399315;node/3454694121;doctors;Docteur Douilly Jean-Marc;;;;;;;;;;;+33 3 20 93 71 85;59328;Lambersart
3.0247491;50.6385284993163;node/3454695350;doctors;Docteur Cousin Pierre;;;;;;;;;;;+33 3 20 93 79 37;59328;Lambersart
3.0351129;50.6514198993138;node/3454698800;doctors;Docteur Guillet Frédérique;;;;;;;;;;;+33 3 20 31 90 51;59328;Lambersart
3.0378091;50.6501939993141;node/3454710746;doctors;Docteur Hochedez François;;;;;;;;;;;+33 3 20 55 86 55;59328;Lambersart
3.0258554;50.6363441993168;node/3454741147;doctors;Lefrancq Benoît;;;;;;;;;;;+33 3 20 92 58 58;59350;Lille
3.0163365;50.6429907993155;node/3454743987;doctors;Docteur Roggeman Jean-François;;;no;"Mo-Fr 13:30-15:30; Sa 10:30-12:00; Tu,Fr 18:00-19:00";;;;;;;+33 3 20 92 47 06;59328;Lambersart
3.1068306;50.384962899368;node/3457971428;pharmacy;Pharmacie Griffon;;;;;590036232;;;;;;;59654;Waziers
2.6481054;50.5145287993411;node/3484216243;pharmacy;Pharmacie Latron-Fremeau;;;;;620007112;;;;;;;62119;Béthune
3.1631893;50.7227795993;node/3517691588;pharmacy;Pharmacie de l'Hôtel de Ville;;;;;590030334;;;;;;;59599;Tourcoing
3.1676351;50.7196091993006;node/3517714949;pharmacy;Pharmacie Verhelst;;;;"Tu-Sa 09:00-12:00, Mo,Tu,Th,Fr 14:00-19:00";590031035;;;;;;;59599;Tourcoing
3.1712804;50.7273626992991;node/3517876907;pharmacy;Pharmacie Bouckehove;;;;;590030987;;;;;;;59599;Tourcoing
3.1592195;50.7227876993;node/3518919656;pharmacy;Pharmacie Catteau;;;;;590030235;;;;;;;59599;Tourcoing
3.1584749;50.7210349993003;node/3518957933;pharmacy;Pharmacie Dewailly;;;;;590030532;;;;;;;59599;Tourcoing
3.0732982;50.6291173993182;node/3547016535;doctors;Prince Delphine;;;;;;;;;;;+33 3 20 81 06 94;59350;Lille
3.0110512;50.6522906993137;node/3547032464;doctors;Van Wolput Carine;;;;;;;;;;;+33 3 20 85 12 33;59328;Lambersart
3.0678167;50.6286044993183;node/3547038523;doctors;Thomas Bernard;;;;;;;;;;;;59350;Lille
3.0749174;50.6293931993181;node/3547063446;doctors;Ben Salem Chaker;;;;;;;;;;;+33 3 20 88 35 08;59350;Lille
3.0678963;50.6328808993174;node/3547083754;doctors;Romond Anne-Françoise;;;;;;;;;;;+33 3 20 85 18 18;59350;Lille
3.0679001;50.6328747993174;node/3547089646;doctors;Braconnier Guillaume;;;;;;;;;;;+33 3 20 85 18 18;59350;Lille
3.0678912;50.6328728993175;node/3547091709;doctors;Lepetit Philippe;;;;;;;;;;;+33 3 20 85 18 18;59350;Lille
3.0678891;50.6328815993175;node/3547095710;doctors;BURO Robert;;;;;;;;;;;+33 3 20 85 18 18;59350;Lille
3.0656165;50.6293782993181;node/3547105029;doctors;Dubuis Michel;;;;;;;;;;;+33 3 20 57 36 51;59350;Lille
3.0655939;50.6293895993181;node/3547107677;doctors;Debomy Alain;;;;;;;;;;;+33 3 20 57 36 51;59350;Lille
3.0655899;50.6293742993181;node/3547107678;doctors;Michel Charline;;;;;;;;;;;+33 3 20 57 36 51;59350;Lille
3.0653641;50.629963199318;node/3547125672;doctors;Bouras Fatima;;;;;;;;;;;+33 3 20 57 53 57;59350;Lille
3.0653739;50.6295168993181;node/3547135593;doctors;Bouchez Sylviane;;;;;;;;;;;+33 3 20 54 34 14;59350;Lille
2.9635507;50.645308899315;node/3547184858;doctors;Haingue François;;;;;;;;;;;+33 3 20 93 15 79;59128;Capinghem
2.9846785;50.645588399315;node/3605735159;pharmacy;Pharmacie du Bourg;;;yes;"Mo-Sa 08:30-12:30,14:00-19:30";;;;;;;+33 3 20 93 02 60;59350;Lille
3.0542135;50.6342609993172;node/3608084397;pharmacy;Pharmacie de la Place Ronde;;;;;590022166;;;;;;;59350;Lille
3.0183868;50.5487313993342;node/3635308550;hospital;USLD Au Fil de l'Eau;;;;;590804522;362;;;;;;59560;Seclin
3.0133961;50.6534816993134;node/3691148525;pharmacy;Brouillard Delobelle Marie-Agnès;;no;;"Mo-Sa 08:30-12:30,13:30-19:30";590019600;;;;;;+33320922152;59328;Lambersart
3.0163271;50.6426202993155;node/3732103102;pharmacy;Pharmacie Baron Hecquet;;;;"Mo-Fr 08:30-20:00, Sa 09:00-14:00";590022570;;;;;;;59350;Lille
3.007224;50.6321162993176;node/3755965151;pharmacy;Pharmacie Victor Hugo;;;;;590022422;;;;;;;59350;Lille
3.0268731;50.6642197993113;node/3803539432;dentist;Dentifree;;;;;;;;;;;;59328;Lambersart
3.0623584;50.4405373993564;node/3907715958;pharmacy;Pharmacie Leroy;;;;;620012690;;;;;;;62497;Leforest
3.1838105;50.7107730993023;node/3934304116;pharmacy;Pharmacie de la Mousserie;;;;;590032470;;;;;;;59650;Wattrelos
2.8605806;50.6800568993082;node/3946535882;pharmacy;Pharmacie d'Ercan;;;yes;"Mo-Fr 08:45-12:30,14:00-19:30, Sa 08:45-12:30,14:00-17:30";590015871;;;;;;+33 3 20 77 14 28;59202;Erquinghem-Lys
2.7968078;50.5204971993399;node/3982757957;pharmacy;Porte de Flandre;;;;;620006247;;;;;;;62051;Auchy-les-Mines
2.7345918;50.7347455992977;node/4064831342;pharmacy;Pharmacie REMY BIED;;;;;590010807;;;;;;;59043;Bailleul
3.169187;50.5265514993387;node/4127805211;dentist;Demeulemester;;;;;;;;;;;;59586;Templeuve-en-Pévèle
3.0588739;50.6376682993165;node/4287885696;doctors;Docteur Christophe Allienne;;;;;;;;;;;+33 3 28 36 58 48;59350;Lille
2.7240081;50.6441101993152;node/4339608006;pharmacy;Pharmacie Delassus;;;;;590016085;;;;;;;59212;Estaires
2.721645;50.6448986993151;node/4339608114;pharmacy;Pharmacie Parent;;;;;590016101;;;;;;;59212;Estaires
3.0015402;50.7082315993028;node/4349495071;pharmacy;Marquant-Cornavin;;;;;590026316;;;;;;+33 3 20 78 91 52;59482;Quesnoy-sur-Deûle
2.9991255;50.712545299302;node/4349495073;pharmacy;Pharmacie Belle Croix;;;;;590026332;;;;;;+33 3 20 78 90 70;59482;Quesnoy-sur-Deûle
3.2829698;50.4072984993633;node/4352187352;pharmacy;Pharmacie Pasteur;;;;"Mo-Fr 08:30-19:30, 09:00-18:00; Sa 08:30-12:30";590023453;;;;;;+33327904017;59375;Marchiennes
2.7230577;50.4451175993554;node/4355096139;pharmacy;Pharmacie Principale;;;;;620008763;;;;;;;62186;Bully-les-Mines
3.0625818;50.6382358993164;node/4357379889;pharmacy;Pharmacie de la Déesse Pascal Lesne;;;;"Mo-Fr 08:00-20:00, Sa 09:00-20:00";590020467;;;;;;;59350;Lille
3.0412435;50.6191310993202;node/4401100550;pharmacy;Grande Pharmacie de Lille;;;;;590021036;;;;;;;59350;Lille
3.0211372;50.6157341993208;node/4401100551;pharmacy;Pharmacie Delporte;;;;;590022836;;;;;;;59360;Loos
3.0567853;50.6264601993187;node/4401100552;pharmacy;Pharmacie FAIZ;;;;"Mo-Fr 09:00-12:30,14:00-19:30, Sa 09:00-13:00";590020582;;;;;;;59350;Lille
3.0451741;50.624755299319;node/4401100553;pharmacy;Pharmacie Galler;;;;;590020335;;;;;;;59350;Lille
3.053342;50.6290441993182;node/4401100554;pharmacy;Pharmacie Gambetta;;;;"Mo-Fr 08:30-19:30, Sa,Su 09:00-19:00";590021473;;;;;;;59350;Lille
3.0100023;50.6143180993211;node/4401100555;pharmacy;Pharmacie Saint-Brice;;;;;590022752;;;;;;;59360;Loos
3.0649457;50.676267199309;node/4401100556;pharmacy;Pharmacie du Centre;;;;;590024055;;;;;;;59386;Marquette-lez-Lille
3.0622199;50.6274674993185;node/4401100557;pharmacy;Pharmacie du Parvis Saint-Michel;;;;"Tu-Fr 09:00-12:30,14:00-19:30, Mo 10:00-12:30,14:00-19:30, Sa 09:00-12:30";590021887;;;;;;+33 3 20 54 66 96;59350;Lille
3.079445;50.6214750993197;node/4401100558;pharmacy;Pharmacie du SUD;;;;Mo-Sa 08:30-21:00;590020533;;;;;;+33 3 20 52 69 06;59350;Lille
